customer,overageMax,overageMin,revenueTotal,overage,recchrge,revenue,revenueChange,custcareTotal,mouTotal,custcare,custcareLast,directas,directasLast,dropvce,dropvceLast,mou,mouChange,outcalls,peakOffPeak,peakOffPeakLast,roam,occupation,regionType,marry,children,income,credit,creditCard,churn
1063205,0,0,359.94,0,59.99,59.99,0.868847352,6,1613.9907026,1,6,2,2,2.3333333333,2,268.99845043,14.260230497,54.5,2.7159090909,2.7142857143,0,,,unknown,false,0,b,false,false
1063210,0,0,39.99,0,39.99,39.99,-0.333388898,0,123.9169459,0,0,0,0,4,4,123.9169459,-0.512928998,68,1.3448275862,1.3448275862,0,,suburban,yes,true,6,aa,true,true
1063229,83.706073024,72.473837164,460.62,77.476018166,59.99,76.77,1.0222555639,0,4132.8847863,0,0,0,0,1.1666666667,1,688.81413105,4.4893888717,276.66666667,2.7303370787,2.7397260274,0,,,unknown,false,0,de,false,false
1063240,7.3477278683,6.3288909298,189.05,6.9107482816,44.99,47.2625,-0.419933226,0,2497.3705942,0,0,4.5,4,1,1,624.34264855,-0.037394755,306.75,0.4435294118,0.4439461883,2,professional,town,no,true,6,aa,true,true
1063253,12.092375581,0,365.93,7.499342187,59.99,60.988333333,0.3191217224,18,3201.401101,3,18,0,0,6.6666666667,6,533.56685016,-0.209809628,85.5,2.5874125874,2.6086956522,5.5,retired,,yes,false,7,gy,true,false
1063265,0,0,359.94,0,59.99,59.99,-0.030542986,65,4874.9484868,10.833333333,65,0,0,3.3333333333,3,812.49141447,0.535330467,382.33333333,0.9895923677,0.9893617021,0,,,no,false,1,de,false,false
1063271,0,0,79.98,0,39.99,39.99,-0.333388898,0,205.77267586,0,0,1,1,2,2,102.88633793,-0.867096111,44.5,43.5,45,0.5,,,no,false,7,gy,true,true
1063275,87.897806441,79.449252096,560.26,85.35438968,69.99,93.376666667,1.2590647662,0,3633.9453355,0,0,1,1,0,0,605.65755592,4.7492689602,0,,,5.8333333333,professional,suburban,yes,true,6,aa,true,false
1063291,0,0,340.57,0,49.99,56.761666667,-0.350343148,35,3438.9193353,5.8333333333,35,7.3333333333,7,6.8333333333,7,573.15322255,-0.088157785,302.5,0.7724609375,0.7696969697,1.1666666667,,,unknown,false,0,de,false,false
1063304,53.324563286,45.400457699,240.96,49.983844665,28.54,40.16,-0.341966263,6,4810.8840009,1,6,0,0,5.5,5,801.81400015,0.4397394909,352.33333333,0.4599447514,0.4583333333,0,,,no,false,7,c,true,false
1063309,60.515851688,51.455026564,129.21,55.537088671,10,43.07,0.1035732781,0,1106.7624333,0,0,1,1,2,2,368.92081109,-0.527188237,31.333333333,1.6111111111,1.6666666667,17.333333333,,rural,no,true,4,aa,true,true
1063322,0,0,359.94,0,59.99,59.99,0.4075551384,0,2235.9647148,0,0,0,0,1,1,372.6607858,-0.061279442,152,3.6530612245,3.6451612903,0,,,unknown,false,0,de,false,true
1063328,43.058799161,43.058799161,52.93,43.058799161,44.99,52.93,-0.117686281,0,633.57610512,0,0,0,0,2,2,633.57610512,0.7913635542,87,0.8125,0.8125,0,,town,unknown,false,0,z,false,false
1063339,0,0,185.24,0,29.99,30.873333333,-0.433402607,0,760.89811219,0,0,0,0,3.6666666667,4,126.81635203,-0.806942889,60.333333333,2.094017094,2.0526315789,0,crafts,suburban,yes,false,6,aa,true,true
1063354,0,0,139.98,0,69.99,69.99,1.333777926,0,548.70565097,0,0,1,1,2.5,2,274.35282548,1.1914522196,102.5,1.9285714286,1.9411764706,0,,,no,false,7,de,true,false
1063360,0,0,76.3,0,10,12.716666667,-0.821545935,0,269.69419948,0,0,0,0,0,0,44.949033247,-0.832923444,13,2.25,2.25,0,,,unknown,false,0,aa,false,true
1063362,19.616372598,17.825081546,209.31,18.491076773,9.84,69.77,4.4459567654,0,272.45209743,0,0,0,0,1,1,90.817365809,1.1284900154,46.666666667,0.6470588235,0.6333333333,0,,suburban,no,false,4,aa,true,false
1063368,0,0,79.98,0,39.99,39.99,-0.412084681,0,470.96116476,0,0,0,0,3,3,235.48058238,1.4240298783,54,0.8947368421,0.8928571429,0,,suburban,unknown,false,0,de,false,false
1063378,246.92733776,222.02079828,274.03,234.47406802,54.99,137.015,2.3473368342,4,1329.2785021,2,4,0,0,18,20,664.63925103,2.0003669519,142,1.7307692308,1.7407407407,0,professional,suburban,yes,true,7,z,true,false
1063386,268.98263104,226.22032488,630.64,248.18708188,39.11,105.10666667,-0.232705812,89,7975.6394412,14.833333333,89,1,1,16.666666667,15,1329.2732402,1.2440712671,126,0.4911242604,0.4848484848,1,,,unknown,false,0,z,false,false
1063388,0,0,48.66,0,48.66,48.66,-0.526238925,0,263.97622538,0,0,0,0,8,8,263.97622538,-0.83032725,132,1.0307692308,1.0307692308,0,,town,unknown,false,0,aa,false,true
1063400,30.242090914,28.521509184,256.32,29.326535639,53.88,64.08,0.3078503905,0,5400.9769958,0,0,1.75,2,6.75,6,1350.244249,3.810433407,312.5,0.5625,0.5638297872,4.75,,suburban,unknown,false,0,aa,false,false
1063411,38.127681585,37.394371048,86.66,37.761026317,39.99,43.33,-0.325581395,0,685.20534412,0,0,0,0,26.5,28,342.60267206,-0.753012598,166,2.2549019608,2.2340425532,0,,suburban,yes,true,4,aa,true,true
1063420,0,0,239.94,0,39.99,39.99,-0.068266542,0,1374.8946707,0,0,0,0,3.1666666667,3,229.14911178,-0.251964462,93.5,1.1744186047,1.1818181818,0,,,unknown,false,5,aa,true,true
1063424,72.506948182,72.506948182,59.56,72.506948182,42.53,59.56,0.4893723431,7,707.97752324,7,7,0,0,20,20,707.97752324,2.0176816103,164,1.1025641026,1.1025641026,0,student,rural,no,false,3,b,false,false
1063433,0,0,70,0,10,11.666666667,-0.802048355,0,4682.5279689,0,0,1.5,1,5.6666666667,6,780.42132815,0.0621092662,149.66666667,4.0734463277,4.1428571429,0,,suburban,no,false,6,aa,false,false
1063445,0,0,119.97,0,39.99,39.99,2.3918575064,0,347.47237929,0,0,0,0,1,1,115.82412643,-0.845498178,46.666666667,3.8275862069,3.7,0,,,yes,false,4,aa,true,true
1063450,0,0,239.94,0,39.99,39.99,0,0,413.478999,0,0,1,1,0,0,68.913166501,-0.435095631,32,1.1573033708,1.1428571429,0,,,no,false,7,aa,true,true
1063459,40.119956902,33.67562049,525.58,37.451975029,84.99,87.596666667,1.2095523881,0,7274.5316018,0,0,0,0,8.6666666667,10,1212.4219336,17.105565269,301.16666667,2.1813380282,2.1720430108,0,,suburban,yes,false,5,aa,false,false
1063469,45.649956735,40.414561698,197.74,43.09010439,44.99,49.435,-0.437641467,23,5718.0630077,5.75,23,0,0,7.5,7,1429.5157519,0.2473174908,154.75,0.5831202046,0.5841584158,0,,town,unknown,true,9,b,true,false
1063490,429.42093569,429.42093569,167.25,429.42093569,24.52,167.25,2.365868384,0,1071.5906621,0,0,2,2,9,9,1071.5906621,-0.276992816,249,0.9761904762,0.9761904762,0,,,unknown,false,0,c,false,true
1063498,21.951692078,18.730643313,258.45,19.857437332,33.34,43.075,-0.75019432,12,1891.4516784,2,12,2.6666666667,2,1,1,315.2419464,-0.737080894,91.166666667,1.3177966102,1.3142857143,0,,suburban,unknown,false,0,de,false,false
1063510,3.6918547064,0,206.13,2.8408821576,39.99,41.226,0.0134035424,12,1707.999311,2.4,12,0,0,23.6,24,341.5998622,0.1906206642,128.8,2.3894736842,2.4054054054,0,,,unknown,false,0,z,false,false
1063523,64.438272537,54.528511823,605.7,58.558953496,89.99,100.95,1.3533301842,6,6145.9895941,1,6,1,1,12.333333333,13,1024.331599,2.0717611337,227.83333333,1.5174953959,1.5164835165,0,,suburban,no,false,7,de,true,false
1063532,0,0,359.94,0,59.99,59.99,-0.397932557,6,1425.0713979,1,6,3.3333333333,3,2.8333333333,3,237.51189964,-0.759358106,62.166666667,1.5902777778,1.6,0,self-employed,suburban,no,true,8,aa,true,true
1063543,0,0,95.9,0,94.99,95.9,0.5985997666,1,839.38580012,1,1,1,1,9,9,839.38580012,2.3851542084,224,1.3829787234,1.3829787234,6,,,unknown,false,0,aa,false,false
1063565,0,0,239.94,0,39.99,39.99,-0.583003128,33,909.90540097,5.5,33,0,0,2.1666666667,2,151.65090016,-0.810384149,187.16666667,0.9295532646,0.931372549,0,,,unknown,false,0,a,false,false
1063572,45.98140532,39.7595069,514.73,42.487304794,84.99,102.946,1.5183795949,21,5298.5953497,4.2,21,11,11,9.6,11,1059.7190699,5.9397200895,328.2,2.6385809313,2.6382978723,1,,town,no,false,3,de,true,false
1063580,0,0,239.94,0,39.99,39.99,-0.602919273,0,1511.4128068,0,0,0,0,0,0,251.90213446,-0.76931782,41.333333333,1.7865168539,1.8,0,,rural,yes,true,9,aa,true,true
1063600,0,0,569.94,0,94.99,94.99,1.375343836,0,6656.7454548,0,0,2,2,5,5,1109.4575758,3.1722170566,473.33333333,0.7683686177,0.766536965,0,,,no,false,5,b,true,false
1063619,221.31033544,191.88527441,747.13,207.62082982,210.41,249.04333333,1.6220654806,35,12781.769243,11.666666667,35,2.6666666667,2,12.333333333,12,4260.5897477,2.7366223865,1417,2.8262826283,2.8289855072,0,,,unknown,false,0,b,false,false
1063627,27.496484403,24.343608294,201.8,25.46379747,22.49,33.633333333,-0.871281166,18,2898.3067783,3,18,1,1,5.1666666667,6,483.05112972,-0.886142907,213.66666667,1.0981996727,1.1052631579,0,,,unknown,false,0,z,false,false
1063633,49.809767785,42.654264962,187.91,45.502888984,39.99,46.9775,0.3998752339,0,2108.5773868,0,0,0,0,7,8,527.14434671,0.2307442376,285,1.5110132159,1.5083333333,0,,suburban,unknown,false,0,b,false,false
1063645,66.071233398,57.525850991,366.94,63.307946875,59.99,73.388,0.5935828877,24,3877.5603815,4.8,24,1.4,1,8,8,775.5120763,0.3171136585,237.8,1.7523148148,1.743902439,0,,suburban,unknown,false,0,b,false,false
1063656,0,0,299.94,0,49.99,49.99,-0.301034676,31,3097.136514,5.1666666667,31,0,0,4.5,4,516.189419,-0.340583791,86.166666667,0.7176079734,0.7234042553,0,retired,,yes,false,6,aa,true,false
1063676,0,0,79.98,0,39.99,39.99,-0.200040008,0,185.19954506,0,0,0,0,0,0,92.599772528,-0.802996139,20,1.2222222222,1.2222222222,0,,suburban,unknown,false,0,a,false,true
1063682,64.672019512,57.136252207,339.72,61.12667237,44.99,56.62,0.3770942736,0,4037.3389459,0,0,1,1,8,9,672.88982431,6.9141395811,235.5,0.4403669725,0.4426229508,0,,,no,false,6,c,true,false
1063700,5.2347944446,4.5665207249,559.7,4.8650054252,59.99,93.283333333,0.7388777919,0,3421.4376919,0,0,0.3333333333,0,9.6666666667,9,570.23961531,-0.205242627,144.16666667,4.4746835443,4.4285714286,36,,,no,false,7,gy,true,true
1063715,21.230825157,20.336931115,183.77,20.783878136,50.23,91.885,-0.040935673,2,982.74972463,1,2,1,1,7,7,491.37486231,-0.237597062,240,1.3300970874,1.3229166667,1.5,,,unknown,false,0,aa,false,true
1063717,0,0,239.94,0,39.99,39.99,-0.564568815,6,805.94078374,1,6,0,0,1.1666666667,1,134.32346396,-0.70665157,72.833333333,1.0909090909,1.0857142857,0,retired,town,yes,true,9,aa,false,true
1063737,69.77442624,0,362.48,22.948857114,59.99,60.413333333,0.5001250313,12,4371.0225396,2,12,2.8333333333,2,6.1666666667,5,728.5037566,4.2616197517,176.66666667,4.0236966825,4.0294117647,1.5,professional,suburban,yes,true,7,aa,true,false
1063740,0,0,109.64,0,54.82,54.82,-0.08618103,0,229.66612518,0,0,0,0,1,1,114.83306259,-0.83855573,38.5,8.625,8.5,5,,,unknown,false,0,aa,false,true
1063770,107.53262546,97.821633276,266.6,102.68539834,49.99,88.866666667,0.5879241153,13,3597.1785774,4.3333333333,13,1,1,9,9,1199.0595258,9.4324141883,335,0.747826087,0.7473684211,0,,town,no,false,3,c,true,false
1063771,223.05915351,193.5998566,694.76,211.11068894,59.99,115.79333333,0.3201608271,28,10820.464688,4.6666666667,28,1,1,41.833333333,42,1803.4107813,0.5593430716,464.5,0.8275409836,0.8275862069,3.5,,,no,false,4,de,true,false
1063779,0,0,39.99,0,39.99,39.99,-0.652018796,0,44.246813864,0,0,0,0,1,1,44.246813864,-0.976100824,26,1.3636363636,1.3636363636,0,professional,,yes,true,9,b,true,true
1063793,0,0,279.96,0,69.99,69.99,0.7501875469,14,1793.2747533,3.5,14,2,2,2.5,2,448.31868832,8.3547370326,228.25,3.4106280193,3.3958333333,0,,suburban,yes,false,7,aa,true,false
1063809,6.2633747583,5.2367601805,76.37,5.7640247279,10,12.728333333,-0.818831262,0,592.30043454,0,0,0,0,0,0,98.716739089,-0.755741893,32,0.5118110236,0.5,0,,rural,unknown,false,3,aa,true,true
1063810,0,0,159.96,0,39.99,39.99,2.153785489,0,464.52353285,0,0,0,0,24.75,23,116.13088321,0.1879737441,48,0.5,0.4848484848,0,,,unknown,false,1,aa,false,false
1063832,0,0,171.57,0,41.99,42.8925,0.07951988,0,363.97301096,0,0,0,0,3,3,90.993252739,-0.248300344,30.25,3.3214285714,3.2857142857,8.75,,,unknown,false,0,de,false,true
1063836,0,0,239.94,0,39.99,39.99,-0.073662265,0,1264.1627867,0,0,0.5,1,1,1,210.69379778,1.1530998773,83,2.32,2.347826087,0,,rural,yes,true,5,aa,true,false
1063843,0,0,79.98,0,39.99,39.99,0,0,32.822191543,0,0,0,0,1,1,16.411095772,-0.917887192,7.5,0.6666666667,0.75,1.5,crafts,suburban,unknown,false,6,aa,true,true
1063856,53.785674214,50.377467144,130.89,52.081570679,52.49,65.445,0.5783945986,3,369.96028571,1.5,3,1,1,1,1,184.98014285,9.6666329302,46.5,1.5833333333,1.5294117647,0,,,unknown,false,0,b,false,false
1063866,59.469967715,54.005880337,219.57,56.104002698,10,43.914,-0.301806084,0,2148.734642,0,0,1,1,5.2,5,429.74692841,1.6119434491,125.2,1.5344129555,1.5294117647,1,,town,unknown,false,6,aa,true,false
1063878,0,0,626.6,0,94.99,104.43333333,1.4835488995,0,4673.236524,0,0,0,0,4.1666666667,5,778.87275399,0.763711824,138.66666667,1.2425876011,1.2419354839,17.333333333,,,unknown,false,0,a,false,false
1063887,132.91380414,116.91272549,438.97,125.92312421,39.99,73.161666667,-0.344540886,0,3528.2536731,0,0,0,0,2.8333333333,3,588.04227885,-0.229594347,166.66666667,0.9230769231,0.9213483146,0,professional,suburban,yes,true,6,aa,true,true
1063888,0,0,39.99,0,39.99,39.99,-0.442570393,0,600.91202955,0,0,0,0,1,1,600.91202955,-0.005547958,197,0.4071428571,0.4071428571,0,,rural,yes,false,6,aa,true,true
1063900,0,0,359.94,0,59.99,59.99,0.5001250313,0,1667.8586784,0,0,0,0,7,7,277.97644639,-0.518390891,71.666666667,1.0283018868,1.027027027,0,,,no,false,5,aa,true,true
1063906,0,0,224.95,0,44.99,44.99,-0.250041674,11,2940.6979277,2.2,11,3.8,4,2.4,2,588.13958554,1.2533316988,117,0.875,0.8695652174,0,,,no,false,9,de,true,false
1063912,0,0,251.88,0,41.98,41.98,-0.066903756,0,1164.5787449,0,0,0.3333333333,0,2.3333333333,2,194.09645748,-0.703409833,61.666666667,3.625,3.6923076923,0,,suburban,yes,false,5,aa,true,true
1063933,61.941574686,57.283586677,322.26,59.810250244,59.99,80.565,0.9861838971,15,2154.101119,3.75,15,0,0,6.5,7,538.52527975,1.6325624766,238.5,7.5945945946,7.6538461538,0.5,,,unknown,false,0,c,true,false
1063934,0,0,239.94,0,39.99,39.99,-0.520388582,120,1510.7591857,20,120,0,0,1.1666666667,1,251.79319761,-0.486299281,90.666666667,1.2857142857,1.2926829268,0,,suburban,no,false,6,de,true,false
1063959,0,0,419.94,0,69.99,69.99,0.7501875469,0,1702.5171089,0,0,0,0,0,0,283.75285149,-0.026060902,93,9.1454545455,9.375,0,,,unknown,false,0,de,false,true
1063967,0,0,92.58,0,29.99,30.86,-0.561223032,0,468.07259866,0,0,0,0,1,1,156.02419955,-0.44399629,41.333333333,3.275862069,3.2222222222,0,crafts,suburban,yes,false,6,b,true,true
1063981,13.138776076,0,221.28,2.1897960127,36.77,36.88,0.19732986,23,4110.0348061,3.8333333333,23,0,0,2.8333333333,3,685.00580101,3.3240151254,497.66666667,1.3567482242,1.3544973545,0,,,yes,false,2,de,false,false
1063982,0,0,39.99,0,39.99,39.99,0.0875713897,3,166.40494566,3,3,1,1,2,2,166.40494566,-0.728297766,64,1.4615384615,1.4615384615,0,professional,town,no,false,6,b,true,false
1064009,57.247247243,48.425713408,673.17,51.142305174,51.98,112.195,1.8494623656,47,5726.2438635,7.8333333333,47,0,0,15,15,954.37397725,4.406437113,335.33333333,0.6147672552,0.612244898,1.3333333333,,,unknown,false,0,b,false,false
1064016,0,0,179.97,0,59.99,59.99,-0.473541027,0,293.66457554,0,0,1.6666666667,2,1,1,97.888191845,-0.886498422,27,1.53125,1.5454545455,0,,town,no,true,8,c,true,true
1064028,0,0,464.46,0,77.41,77.41,0.2903817303,30,2039.5468145,5,30,1,1,1.1666666667,2,339.92446909,2.6633728485,81,2.6818181818,2.7083333333,0,,,no,false,1,de,false,false
1064045,70.944395916,62.644131627,118.63,67.76087168,10,29.6575,-0.623562847,4,1430.4584411,1,4,0,0,4,4,357.61461028,-0.050562709,118,3.8659793814,3.875,0,,suburban,yes,false,6,a,true,true
1064058,0,0,269.94,0,44.99,44.99,0.5439258751,0,3043.0289032,0,0,0,0,2,2,507.17148387,0.383000765,86.5,0.8736462094,0.8666666667,0,retired,,yes,false,7,b,true,false
1064070,102.53139525,89.103112827,451.18,95.565507444,59.99,90.236,1.0264503223,0,4276.0239025,0,0,0,0,23.4,23,855.20478049,0.6285813425,185.8,1.2493946731,1.2467532468,0,,,unknown,false,7,b,false,false
1064079,0,0,269.94,0,44.99,44.99,-0.50652627,0,715.97153473,0,0,0,0,0,0,119.32858912,-0.861314996,0,,,2.8333333333,,rural,unknown,false,2,de,false,true
1064091,135.42667031,116.05319408,610.18,125.98484448,59.99,152.545,2.2800622361,0,6132.5282735,0,0,11.25,11,26.25,22,1533.1320684,13.035702161,414,1.106870229,1.105,0,professional,town,unknown,true,9,aa,true,false
1064099,41.967554872,0,375.12,32.904638496,59.99,62.52,-0.586840144,0,4979.236454,0,0,0,0,12.666666667,13,829.87274233,-0.434068619,263.66666667,0.3865030675,0.3861386139,0,,,no,false,1,de,true,true
1064108,30.975755051,27.675108566,293.74,29.293225183,89.99,97.913333333,0.6080039364,26,7829.6946214,8.6666666667,26,1,1,15.666666667,17,2609.8982071,1.7510657422,743.66666667,1.004492363,1.0028985507,5.3333333333,professional,suburban,yes,true,9,de,true,false
1064116,0,0,480.9,0,80.15,80.15,-0.18247654,0,2949.6597938,0,0,0,0,0,0,491.60996564,-0.793471378,87.333333333,1.4716981132,1.4722222222,1,,suburban,unknown,false,6,aa,true,true
1064123,0,0,239.94,0,39.99,39.99,-0.501060512,0,1371.9248909,0,0,0,0,1.8333333333,1,228.65414848,-0.531794395,75.666666667,0.560137457,0.56,0,professional,suburban,yes,true,9,z,true,true
1064138,0,0,149.95,0,29.99,29.99,-0.250062516,25,1355.3715928,5,25,0,0,3.6,4,271.07431857,0.0612544009,99.4,1.5885416667,1.6,0,,,unknown,false,1,b,false,false
1064163,0,0,188.13,0,29.99,31.355,0.0116705569,0,674.02458398,0,0,0,0,3,3,112.33743066,-0.581389033,39.833333333,3.5961538462,3.625,1,,,unknown,false,0,aa,false,true
1064170,224.17928379,191.2957169,628.27,211.99644104,52.85,125.654,3.1522742254,0,4205.0134147,0,0,0.4,1,10,8,841.00268295,7.3517550219,225.2,0.3970223325,0.3952095808,0,,,yes,true,6,b,true,false
1064175,0,0,180.26,0,29.99,30.043333333,-0.759406255,0,729.8681118,0,0,1,1,0,0,121.6446853,-0.859571371,48.333333333,1.5217391304,1.5263157895,1,,,unknown,false,6,aa,true,true
1064190,27.514089686,26.585237868,124.67,27.027200517,39.99,41.556666667,0.4183437809,0,1360.2629908,0,0,0,0,0,0,453.42099694,2.5071357422,0,,,1.3333333333,,suburban,no,false,5,aa,true,false
1064197,0,0,239.94,0,39.99,39.99,-0.069783671,0,272.64140162,0,0,0,0,1,1,45.440233604,-0.888315039,22.333333333,0.9142857143,0.9166666667,4.1666666667,,town,yes,true,4,b,true,true
1064209,0,0,199.95,0,39.99,39.99,0,0,981.14438982,0,0,0,0,1.6,2,196.22887796,3.006926532,65,1.850877193,1.8636363636,0,,suburban,unknown,false,0,aa,false,false
1064220,0,0,239.94,0,39.99,39.99,0,0,91.190215401,0,0,0,0,0,0,15.198369233,-0.919008854,3,I,I,0,,,no,false,7,aa,true,true
1064222,109.05236079,105.74917135,289.09,107.05343508,54.61,96.363333333,1.4931232808,0,4972.4584355,0,0,0.3333333333,1,25,28,1657.4861452,105.1635712,538,1.066581306,1.0656370656,7,,suburban,unknown,false,0,aa,false,false
1064233,0,0,239.94,0,39.99,39.99,-0.59889669,0,2297.7387567,0,0,0.6666666667,0,0,0,382.95645946,-0.753465229,59.166666667,0.8983957219,0.9090909091,0,,,unknown,false,6,b,true,true
1064244,0,0,419.94,0,69.99,69.99,0.7501875469,0,910.82298978,0,0,0,0,2.6666666667,3,151.80383163,-0.617916646,73.5,2,2,0,professional,suburban,yes,true,9,aa,true,true
1064245,0,0,79.98,0,39.99,39.99,-0.428632662,0,0,0,0,0,0,0,0,0,-1,0,,,0,,town,unknown,false,0,de,false,true
1064257,3.0179003303,2.9914471506,21.64,3.0046737405,10,10.82,-0.71967992,0,335.29538257,0,0,0,0,3,3,167.64769128,I,86.5,1.8360655738,1.84375,0,professional,town,no,false,4,aa,true,true
1064264,0,0,239.94,0,39.99,39.99,2.5673505798,0,1288.7065105,0,0,0,0,2,2,214.78441841,0.1572685557,29.333333333,1.3783783784,1.3333333333,0,,suburban,unknown,false,0,c,false,false
1064276,0,0,269.94,0,44.99,44.99,0.1250312578,0,2105.9462014,0,0,0.1666666667,0,13,13,350.99103357,0.6270319944,152.16666667,1.0516853933,1.0571428571,0,,,unknown,false,0,c,false,false
1064278,0,0,31.97,0,29.99,31.97,-0.289397644,0,0,0,0,0,0,0,0,0,-1,0,,,0,,rural,no,false,6,gy,true,true
1064294,22.907123532,0,541.48,7.5421094253,89.95,90.246666667,1.8135752268,0,2451.5013463,0,0,0,0,6,6,408.58355772,I,71.5,0.5321428571,0.5319148936,0,self-employed,town,yes,true,6,gy,true,true
1064306,37.207046246,0,354.57,14.170283457,69.99,70.914,-0.221901056,5,4374.4593732,1,5,5.6,6,2,2,874.89187464,1.292224995,250.2,1.2745454545,1.275,0,,,unknown,false,4,gy,true,false
1064326,0,0,111.84,0,27.57,27.96,-0.60394342,0,257.77650608,0,0,0,0,1,1,64.444126521,-0.927788875,30.75,1.320754717,1.3571428571,0,,town,yes,true,7,b,true,true
1064331,32.147741929,27.505778719,240.47,29.521996623,29.99,40.078333333,0.4660894661,0,899.39745244,0,0,0,0,1,1,149.89957541,1.0974282172,60.5,4.0416666667,3.9166666667,0,,rural,yes,false,4,gy,true,false
1064347,0,0,39.99,0,39.99,39.99,-0.015994094,0,63.232065691,0,0,0,0,0,0,63.232065691,-0.562283387,9,0.8,0.8,0,,suburban,unknown,false,0,gy,false,true
1064350,54.252434624,49.220273829,414.84,52.294871494,16.5,69.14,0.6836709177,0,1695.6675739,0,0,0,0,5.3333333333,5,282.61126232,3.6433591759,261.66666667,1.7022375215,1.6930693069,0,,,yes,true,6,aa,true,false
1064361,0,0,196.98,0,32.49,32.83,-0.517451359,0,2563.8286619,0,0,0.6666666667,1,10.166666667,9,427.30477698,0.4877186758,175.83333333,3.6888888889,3.7105263158,0,,rural,yes,true,4,gy,true,false
1064364,0,0,20.17,0,5,5.0425,-0.846106494,0,0,0,0,0,0,0,0,0,-1,0,,,0,,town,unknown,false,6,aa,true,true
1064380,0,0,269.94,0,44.99,44.99,7.998,0,694.71729068,0,0,0,0,3,3,115.78621511,I,32.5,2.9,2.8888888889,0,,town,unknown,false,5,c,true,true
1064382,0,0,59.99,0,59.99,59.99,0.3334074239,1,221.8850341,1,1,0,0,1,1,221.8850341,0.7834661727,76,1.4516129032,1.4516129032,0,,,yes,false,4,aa,false,false
1064389,0,0,182.95,0,29.99,30.491666667,-0.500083347,0,571.34426256,0,0,0,0,0,0,95.224043761,-0.547255837,10.333333333,2.875,2.6666666667,0,professional,town,yes,false,6,gy,true,true
